"Date","Price","Open","High","Low","Vol.","Change %"
"May 26, 2011","563.45","560.47","564.68","556.16","191.85M","0.53%"
"May 25, 2011","560.47","552.44","563.34","549.93","233.38M","1.45%"
"May 24, 2011","552.44","545.14","557.92","545.14","235.50M","1.34%"
"May 23, 2011","545.14","553.32","553.32","542.00","178.35M","-1.48%"
"May 20, 2011","553.32","554.77","557.82","547.10","215.18M","-0.26%"
"May 19, 2011","554.77","553.73","558.77","549.94","171.46M","0.12%"
"May 18, 2011","554.08","543.36","557.88","543.36","211.36M","1.97%"
"May 17, 2011","543.36","543.64","546.02","537.23","240.23M","-0.16%"
"May 16, 2011","544.23","548.55","554.21","542.87","195.07M","-0.80%"
"May 13, 2011","548.64","550.98","555.51","543.53","214.09M","-0.43%"
"May 12, 2011","550.99","551.34","554.82","540.69","233.81M","-0.06%"
"May 11, 2011","551.34","567.11","567.11","547.58","239.43M","-2.94%"
"May 10, 2011","568.06","565.40","570.49","561.28","177.87M","0.47%"
"May 09, 2011","565.40","556.46","568.33","556.46","178.91M","1.61%"
"May 06, 2011","556.46","554.44","568.69","551.22","238.16M","0.36%"
"May 05, 2011","554.44","567.20","567.20","548.30","291.09M","-2.26%"
"May 04, 2011","567.25","576.31","576.31","561.93","255.84M","-1.57%"
"May 03, 2011","576.31","590.20","590.20","571.40","240.72M","-2.35%"
"May 02, 2011","590.20","598.02","599.70","586.72","203.30M","-1.31%"
"Apr 29, 2011","598.02","589.10","598.10","588.87","194.14M","1.51%"
"Apr 28, 2011","589.10","590.02","590.13","584.11","189.89M","-0.16%"
"Apr 27, 2011","590.04","590.11","591.62","580.52","214.79M","-0.01%"
"Apr 26, 2011","590.11","583.39","590.53","583.17","178.82M","1.15%"
"Apr 25, 2011","583.39","586.74","586.79","580.15","125.21M","-0.57%"
"Apr 21, 2011","586.74","582.98","587.05","582.39","166.81M","0.64%"
"Apr 20, 2011","582.98","570.50","583.27","570.50","185.57M","2.19%"
"Apr 19, 2011","570.50","564.33","571.39","564.01","179.15M","1.09%"
"Apr 18, 2011","564.35","573.06","573.06","558.68","187.97M","-1.52%"
"Apr 15, 2011","573.06","567.88","573.92","565.82","186.78M","0.91%"
"Apr 14, 2011","567.88","564.47","569.83","559.53","192.38M","0.60%"
"Apr 13, 2011","564.47","562.91","569.01","560.40","189.16M","0.27%"
"Apr 12, 2011","562.93","580.27","580.27","559.65","254.93M","-2.99%"
"Apr 11, 2011","580.27","591.18","592.39","578.45","173.51M","-1.85%"
"Apr 08, 2011","591.18","589.13","594.87","588.04","180.97M","0.35%"
"Apr 07, 2011","589.13","587.97","590.78","583.94","172.85M","0.20%"
"Apr 06, 2011","587.97","593.57","597.33","586.03","165.64M","-0.94%"
"Apr 05, 2011","593.57","591.55","596.52","590.28","159.27M","0.34%"
"Apr 04, 2011","591.55","591.66","594.41","590.55","144.86M","-0.02%"
"Apr 01, 2011","591.66","589.31","595.34","589.31","171.71M","0.40%"
"Mar 31, 2011","589.31","591.34","597.85","589.10","194.46M","-0.34%"
"Mar 30, 2011","591.34","586.66","593.76","586.66","202.21M","0.80%"
"Mar 29, 2011","586.67","580.68","588.02","577.76","194.33M","1.03%"
"Mar 28, 2011","580.69","581.42","586.50","579.41","179.79M","-0.13%"
"Mar 25, 2011","581.42","576.11","583.15","575.54","191.36M","0.92%"
"Mar 24, 2011","576.11","574.63","577.80","571.80","180.07M","0.26%"
"Mar 23, 2011","574.63","573.30","576.49","569.90","170.48M","0.23%"
"Mar 22, 2011","573.30","574.87","576.53","571.68","165.18M","-0.27%"
"Mar 21, 2011","574.87","558.63","574.87","558.63","189.61M","2.91%"
"Mar 18, 2011","558.63","560.82","568.78","557.71","272.41M","-0.39%"
"Mar 17, 2011","560.82","544.21","563.10","544.21","227.85M","3.05%"
"Mar 16, 2011","544.21","554.36","559.21","539.02","310.79M","-1.83%"
"Mar 15, 2011","554.36","558.89","558.89","540.41","244.89M","-0.81%"
"Mar 14, 2011","558.89","556.57","560.29","550.62","217.47M","0.42%"
"Mar 11, 2011","556.57","547.61","560.45","542.10","186.09M","1.63%"
"Mar 10, 2011","547.64","568.29","568.29","546.31","260.22M","-3.64%"
"Mar 09, 2011","568.30","571.86","573.38","566.19","155.09M","-0.63%"
"Mar 08, 2011","571.90","575.41","576.18","566.78","168.32M","-0.63%"
"Mar 07, 2011","575.54","579.77","586.53","573.86","181.44M","-0.73%"
"Mar 04, 2011","579.78","583.52","584.17","575.58","188.57M","-0.64%"
"Mar 03, 2011","583.52","574.65","584.32","574.65","206.26M","1.54%"
"Mar 02, 2011","574.65","571.79","575.65","566.02","206.92M","0.50%"
"Mar 01, 2011","571.79","580.67","585.05","571.41","251.07M","-1.53%"
"Feb 28, 2011","580.67","577.34","583.00","576.46","215.49M","0.57%"
"Feb 25, 2011","577.37","570.46","577.68","570.36","212.99M","1.21%"
"Feb 24, 2011","570.46","578.55","580.53","567.40","286.83M","-1.40%"
"Feb 23, 2011","578.55","567.51","582.52","567.51","317.60M","1.95%"
"Feb 22, 2011","567.51","571.28","579.98","564.55","294.88M","-0.66%"
"Feb 18, 2011","571.28","568.00","572.08","565.79","239.37M","0.58%"
"Feb 17, 2011","568.00","563.02","568.98","561.87","284.91M","0.82%"
"Feb 16, 2011","563.38","556.37","563.83","556.37","232.18M","1.26%"
"Feb 15, 2011","556.37","562.70","562.70","554.06","197.87M","-1.12%"
"Feb 14, 2011","562.70","550.34","563.42","550.29","215.56M","2.11%"
"Feb 11, 2011","551.07","551.26","554.66","547.66","181.17M","-0.04%"
"Feb 10, 2011","551.28","546.24","552.09","542.73","204.33M","0.92%"
"Feb 09, 2011","546.25","552.70","552.70","542.36","185.39M","-1.17%"
"Feb 08, 2011","552.71","554.89","554.99","548.90","190.74M","-0.54%"
"Feb 07, 2011","555.71","552.51","559.41","552.51","214.16M","0.58%"
"Feb 04, 2011","552.51","554.19","555.33","549.74","203.37M","-0.30%"
"Feb 03, 2011","554.20","553.89","554.57","547.18","204.96M","0.05%"
"Feb 02, 2011","553.92","554.11","557.12","550.72","205.36M","-0.04%"
"Feb 01, 2011","554.13","543.84","554.75","543.84","280.19M","1.89%"
"Jan 31, 2011","543.84","530.31","544.03","530.31","307.46M","2.55%"
"Jan 28, 2011","530.31","532.94","534.37","528.98","272.40M","-0.49%"
"Jan 27, 2011","532.94","535.34","536.35","530.14","244.76M","-0.45%"
"Jan 26, 2011","535.34","523.93","536.69","523.93","254.87M","2.18%"
"Jan 25, 2011","523.93","525.41","525.41","518.63","231.01M","-0.28%"
"Jan 24, 2011","525.41","524.23","526.58","521.65","193.21M","0.23%"
"Jan 21, 2011","524.23","520.64","527.01","520.64","226.65M","0.69%"
"Jan 20, 2011","520.64","524.29","524.29","513.63","244.83M","-0.70%"
"Jan 19, 2011","524.29","529.66","530.66","523.36","197.00M","-1.02%"
"Jan 18, 2011","529.68","526.08","530.03","524.61","178.93M","0.68%"
"Jan 14, 2011","526.08","520.08","526.17","517.44","200.19M","1.15%"
"Jan 13, 2011","520.08","521.14","523.01","518.01","241.65M","-0.20%"
"Jan 12, 2011","521.14","514.96","521.72","514.96","186.41M","1.20%"
"Jan 11, 2011","514.98","507.03","515.12","507.03","182.43M","1.57%"
"Jan 10, 2011","507.03","509.10","509.10","503.54","170.36M","-0.41%"
"Jan 07, 2011","509.10","505.80","510.48","504.74","184.09M","0.65%"
"Jan 06, 2011","505.80","509.48","511.02","503.77","198.52M","-0.72%"
"Jan 05, 2011","509.48","508.41","510.36","503.65","182.64M","0.21%"
"Jan 04, 2011","508.41","511.54","513.47","503.72","191.93M","-0.61%"
"Jan 03, 2011","511.54","506.75","514.43","506.75","161.48M","0.95%"
"Dec 31, 2010","506.75","506.96","509.27","505.44","99.52M","-0.04%"
"Dec 30, 2010","506.96","506.37","509.06","505.25","110.91M","0.11%"
"Dec 29, 2010","506.38","502.36","508.09","502.36","105.43M","0.80%"
"Dec 28, 2010","502.36","500.16","503.08","499.85","88.19M","0.44%"
"Dec 27, 2010","500.16","501.98","501.98","498.65","76.82M","-0.36%"
"Dec 23, 2010","501.98","500.52","502.37","499.80","98.27M","0.29%"
"Dec 22, 2010","500.52","498.52","500.78","498.52","118.54M","0.40%"
"Dec 21, 2010","498.52","494.22","499.32","494.22","147.63M","0.87%"
"Dec 20, 2010","494.22","490.75","495.53","490.34","188.36M","0.71%"
"Dec 17, 2010","490.75","491.46","491.93","488.94","219.70M","-0.14%"
"Dec 16, 2010","491.46","488.00","491.48","485.45","161.16M","0.71%"
"Dec 15, 2010","488.01","491.25","492.45","487.49","176.39M","-0.66%"
"Dec 14, 2010","491.25","492.80","494.74","489.52","159.45M","-0.31%"
"Dec 13, 2010","492.80","488.91","496.72","488.91","185.10M","0.79%"
"Dec 10, 2010","488.94","487.20","489.26","486.13","146.14M","0.36%"
"Dec 09, 2010","487.20","485.77","488.98","483.03","147.67M","0.29%"
"Dec 08, 2010","485.77","487.18","490.38","483.00","194.34M","-0.32%"
"Dec 07, 2010","487.32","488.53","495.27","486.59","223.82M","-0.25%"
"Dec 06, 2010","488.53","487.23","489.86","486.39","163.73M","0.26%"
"Dec 03, 2010","487.24","485.07","487.79","483.49","186.26M","0.45%"
"Dec 02, 2010","485.07","478.75","485.52","478.73","196.56M","1.32%"
"Dec 01, 2010","478.75","465.16","480.03","465.16","212.54M","2.91%"
"Nov 30, 2010","465.21","466.60","468.70","459.83","217.50M","-0.30%"
"Nov 29, 2010","466.60","464.10","467.75","457.50","164.89M","0.52%"
"Nov 26, 2010","464.20","469.60","469.60","462.92","60.34M","-1.15%"
"Nov 24, 2010","469.60","461.55","470.02","461.55","149.99M","1.74%"
"Nov 23, 2010","461.55","470.43","470.43","457.58","192.61M","-1.89%"
"Nov 22, 2010","470.43","472.25","472.25","461.66","183.67M","-0.39%"
"Nov 19, 2010","472.25","469.29","472.45","464.15","189.52M","0.63%"
"Nov 18, 2010","469.29","459.43","470.19","459.43","194.11M","2.15%"
"Nov 17, 2010","459.43","457.61","462.06","455.49","165.38M","0.40%"
"Nov 16, 2010","457.61","466.84","466.84","454.37","232.74M","-2.09%"
"Nov 15, 2010","467.38","469.48","472.37","467.26","181.18M","-0.46%"
"Nov 12, 2010","469.56","476.06","476.06","465.81","214.24M","-1.37%"
"Nov 11, 2010","476.06","471.34","476.28","469.61","232.15M","1.00%"
"Nov 10, 2010","471.34","465.24","471.36","462.43","229.87M","1.31%"
"Nov 09, 2010","465.24","465.77","471.26","462.95","260.60M","-0.31%"
"Nov 08, 2010","466.69","465.12","467.13","462.73","207.23M","0.34%"
"Nov 05, 2010","465.12","462.95","465.26","461.75","231.05M","0.47%"
"Nov 04, 2010","462.95","449.66","463.45","449.66","283.12M","2.95%"
"Nov 03, 2010","449.68","448.79","450.25","443.43","271.27M","0.20%"
"Nov 02, 2010","448.80","443.86","450.62","443.86","200.70M","1.11%"
"Nov 01, 2010","443.87","442.59","449.30","441.67","204.43M","0.29%"
"Oct 29, 2010","442.59","442.84","443.17","439.52","219.32M","-0.06%"
"Oct 28, 2010","442.84","442.91","446.84","441.23","279.57M","-0.03%"
"Oct 27, 2010","442.96","445.35","445.35","437.14","216.18M","-0.60%"
"Oct 26, 2010","445.65","444.49","446.31","442.67","197.07M","0.26%"
"Oct 25, 2010","444.49","444.07","450.57","444.07","191.74M","0.09%"
"Oct 22, 2010","444.07","440.86","445.26","440.86","181.57M","0.73%"
"Oct 21, 2010","440.86","441.47","445.81","436.64","213.45M","-0.14%"
"Oct 20, 2010","441.47","435.38","443.75","435.38","189.53M","1.39%"
"Oct 19, 2010","435.40","446.05","446.05","431.96","246.86M","-2.39%"
"Oct 18, 2010","446.05","442.47","447.41","440.13","182.82M","0.81%"
"Oct 15, 2010","442.47","441.28","443.83","438.02","202.53M","0.27%"
"Oct 14, 2010","441.28","441.52","443.91","437.98","171.81M","-0.05%"
"Oct 13, 2010","441.52","436.77","443.65","436.56","240.61M","1.09%"
"Oct 12, 2010","436.78","437.29","438.66","431.35","180.82M","-0.12%"
"Oct 11, 2010","437.29","436.62","439.26","435.83","132.66M","0.15%"
"Oct 08, 2010","436.62","431.70","437.67","430.46","172.37M","1.14%"
"Oct 07, 2010","431.70","433.31","435.06","428.67","153.41M","-0.37%"
"Oct 06, 2010","433.31","429.87","434.38","429.65","182.75M","0.80%"
"Oct 05, 2010","429.87","420.12","430.90","420.12","209.46M","2.32%"
"Oct 04, 2010","420.12","424.76","425.45","417.21","162.33M","-1.09%"
"Oct 01, 2010","424.76","419.27","425.68","419.27","204.40M","1.31%"
"Sep 30, 2010","419.27","418.86","424.13","415.50","211.01M","0.10%"
"Sep 29, 2010","418.86","415.88","420.68","414.08","194.90M","0.71%"
"Sep 28, 2010","415.90","412.71","417.06","409.31","163.99M","0.77%"
"Sep 27, 2010","412.71","414.52","416.39","412.71","139.25M","-0.44%"
"Sep 24, 2010","414.52","405.65","416.10","405.65","185.24M","2.19%"
"Sep 23, 2010","405.65","408.81","409.15","404.13","159.81M","-0.77%"
"Sep 22, 2010","408.81","410.89","414.94","408.40","165.34M","-0.51%"
"Sep 21, 2010","410.89","411.30","413.41","408.15","192.98M","-0.10%"
"Sep 20, 2010","411.30","404.25","412.52","404.25","165.70M","1.74%"
"Sep 17, 2010","404.25","406.09","408.17","403.56","223.59M","-0.45%"
"Sep 16, 2010","406.09","407.59","407.59","403.74","171.33M","-0.37%"
"Sep 15, 2010","407.60","408.36","408.36","403.87","157.03M","-0.19%"
"Sep 14, 2010","408.36","409.44","411.57","407.09","155.40M","-0.27%"
"Sep 13, 2010","409.45","407.14","410.42","407.02","170.07M","0.56%"
"Sep 10, 2010","407.17","403.26","407.93","403.26","155.16M","0.97%"
"Sep 09, 2010","403.26","402.41","407.65","402.28","136.74M","0.21%"
"Sep 08, 2010","402.41","398.89","404.21","398.89","146.36M","0.85%"
"Sep 07, 2010","399.02","405.43","405.43","398.34","159.23M","-1.58%"
"Sep 03, 2010","405.43","401.59","406.60","401.59","147.78M","0.95%"
"Sep 02, 2010","401.61","398.13","401.61","396.38","166.60M","0.87%"
"Sep 01, 2010","398.13","384.14","398.78","384.14","205.99M","3.64%"
"Aug 31, 2010","384.14","385.01","386.71","381.33","193.12M","-0.23%"
"Aug 30, 2010","385.01","390.92","391.48","384.89","148.63M","-1.54%"
"Aug 27, 2010","391.05","380.60","391.64","378.14","198.30M","2.75%"
"Aug 26, 2010","380.60","384.56","387.95","379.32","202.27M","-1.03%"
"Aug 25, 2010","384.56","385.54","385.78","379.10","204.28M","-0.26%"
"Aug 24, 2010","385.57","391.19","391.19","384.80","230.15M","-1.44%"
"Aug 23, 2010","391.19","390.41","394.73","390.41","177.02M","0.20%"
"Aug 20, 2010","390.41","395.20","395.20","387.76","182.70M","-1.21%"
"Aug 19, 2010","395.20","401.23","401.23","392.97","184.23M","-1.50%"
"Aug 18, 2010","401.23","405.58","405.58","398.04","171.24M","-1.07%"
"Aug 17, 2010","405.59","399.20","407.61","399.20","183.90M","1.46%"
"Aug 16, 2010","399.74","399.37","400.55","395.32","155.68M","0.07%"
"Aug 13, 2010","399.46","400.82","403.27","398.92","155.26M","-0.34%"
"Aug 12, 2010","400.82","402.78","403.55","397.94","177.97M","-0.49%"
"Aug 11, 2010","402.80","414.11","414.11","401.68","217.24M","-2.94%"
"Aug 10, 2010","415.02","418.33","418.33","411.04","194.67M","-0.79%"
"Aug 09, 2010","418.33","415.95","419.28","415.95","143.40M","0.57%"
"Aug 06, 2010","415.95","420.81","420.81","410.47","206.56M","-1.15%"
"Aug 05, 2010","420.81","420.43","420.89","415.77","179.81M","0.09%"
"Aug 04, 2010","420.44","418.28","421.23","416.71","226.09M","0.52%"
"Aug 03, 2010","418.28","417.48","420.17","414.47","253.47M","0.19%"
"Aug 02, 2010","417.48","403.14","418.41","403.14","237.29M","3.56%"
"Jul 30, 2010","403.14","404.16","405.17","399.33","225.16M","-0.25%"
"Jul 29, 2010","404.16","404.16","410.40","400.90","244.89M","-0.09%"
"Jul 28, 2010","404.51","405.07","406.90","403.39","207.31M","-0.14%"
"Jul 27, 2010","405.07","406.57","407.97","401.78","244.29M","-0.37%"
"Jul 26, 2010","406.57","402.30","406.66","401.71","182.71M","1.06%"
"Jul 23, 2010","402.30","401.21","402.41","395.55","237.61M","0.27%"
"Jul 22, 2010","401.21","392.60","404.12","392.60","227.11M","2.19%"
"Jul 21, 2010","392.60","397.97","400.06","389.14","230.18M","-1.35%"
"Jul 20, 2010","397.97","390.51","398.80","385.60","230.32M","1.91%"
"Jul 19, 2010","390.53","386.77","392.59","386.77","218.22M","0.97%"
"Jul 16, 2010","386.77","397.27","397.34","385.43","259.62M","-2.64%"
"Jul 15, 2010","397.27","397.13","398.54","390.95","205.85M","0.04%"
"Jul 14, 2010","397.13","398.13","399.27","393.68","185.38M","-0.26%"
"Jul 13, 2010","398.15","393.40","400.41","393.40","221.75M","1.21%"
"Jul 12, 2010","393.40","393.94","395.48","389.83","181.40M","-0.14%"
"Jul 09, 2010","393.94","392.22","394.45","390.22","189.83M","0.44%"
"Jul 08, 2010","392.22","387.15","392.89","385.74","263.35M","1.31%"
"Jul 07, 2010","387.15","375.03","387.16","374.77","286.83M","3.23%"
"Jul 06, 2010","375.03","371.08","380.35","370.90","255.18M","1.06%"
"Jul 02, 2010","371.08","371.82","375.24","367.86","224.90M","-0.20%"
"Jul 01, 2010","371.82","373.36","375.99","365.74","338.78M","-0.41%"
"Jun 30, 2010","373.36","375.65","380.50","372.54","293.27M","-0.61%"
"Jun 29, 2010","375.65","387.45","387.45","373.49","312.72M","-3.05%"
"Jun 28, 2010","387.47","392.50","393.81","387.46","223.79M","-1.28%"
"Jun 25, 2010","392.50","392.71","396.44","388.63","455.14M","-0.05%"
"Jun 24, 2010","392.71","400.96","401.20","391.43","271.39M","-2.06%"
"Jun 23, 2010","400.96","404.86","404.86","399.25","259.60M","-0.96%"
"Jun 22, 2010","404.86","416.11","416.28","403.90","274.19M","-2.70%"
"Jun 21, 2010","416.11","417.09","425.09","413.56","245.49M","-0.23%"
"Jun 18, 2010","417.09","414.53","417.80","412.01","273.48M","0.62%"
"Jun 17, 2010","414.53","414.32","415.28","410.24","221.76M","0.05%"
"Jun 16, 2010","414.32","414.93","416.73","410.24","243.00M","-0.15%"
"Jun 15, 2010","414.93","403.99","415.22","403.99","243.91M","2.71%"
"Jun 14, 2010","403.99","406.03","413.40","403.67","264.57M","-0.51%"
"Jun 11, 2010","406.05","404.26","406.14","399.94","217.45M","0.44%"
"Jun 10, 2010","404.29","385.37","404.74","385.37","319.42M","4.91%"
"Jun 09, 2010","385.37","390.31","398.77","383.94","377.95M","-1.28%"
"Jun 08, 2010","390.36","383.05","391.37","381.20","374.51M","1.88%"
"Jun 07, 2010","383.16","386.20","391.79","382.73","300.71M","-0.79%"
"Jun 04, 2010","386.22","400.02","400.02","383.56","407.21M","-3.45%"
"Jun 03, 2010","400.02","395.72","400.69","391.10","390.00M","1.09%"
"Jun 02, 2010","395.72","379.47","395.72","379.47","404.78M","4.28%"
"Jun 01, 2010","379.47","396.31","396.31","379.31","468.36M","-4.25%"
"May 28, 2010","396.31","404.30","404.30","394.21","349.74M","-2.00%"
"May 27, 2010","404.39","388.07","404.67","388.07","337.11M","4.20%"
"May 26, 2010","388.10","389.12","396.75","387.00","327.42M","-0.27%"
"May 25, 2010","389.15","389.39","389.69","377.07","391.54M","-0.06%"
"May 24, 2010","389.39","398.03","398.03","389.01","273.09M","-2.17%"
"May 21, 2010","398.03","391.33","398.37","384.45","412.81M","1.71%"
"May 20, 2010","391.33","409.17","409.17","391.09","455.65M","-4.43%"
"May 19, 2010","409.48","413.59","414.55","403.47","331.66M","-0.99%"
"May 18, 2010","413.59","416.64","425.29","411.69","298.46M","-0.73%"
"May 17, 2010","416.64","420.02","422.53","408.53","308.93M","-0.95%"
"May 14, 2010","420.64","429.08","429.08","415.12","293.96M","-1.97%"
"May 13, 2010","429.09","432.43","434.60","427.79","253.91M","-0.77%"
"May 12, 2010","432.43","426.93","433.56","426.93","260.35M","1.27%"
"May 11, 2010","427.01","429.63","433.26","425.81","322.42M","-0.79%"
"May 10, 2010","430.41","414.04","432.11","414.04","375.27M","3.95%"
"May 07, 2010","414.04","420.46","424.98","409.59","469.62M","-1.53%"
"May 06, 2010","420.46","435.25","436.13","395.48","465.01M","-3.41%"
"May 05, 2010","435.30","441.82","441.82","432.48","325.32M","-1.48%"
"May 04, 2010","441.82","453.62","453.62","437.54","299.34M","-2.60%"
"May 03, 2010","453.62","449.37","457.14","446.28","343.84M","0.95%"
"Apr 30, 2010","449.37","454.39","455.72","447.10","472.12M","-1.10%"
"Apr 29, 2010","454.39","453.84","459.48","452.37","436.03M","0.11%"
"Apr 28, 2010","453.88","449.04","455.10","448.26","270.14M","1.08%"
"Apr 27, 2010","449.04","461.89","462.72","448.28","322.01M","-2.78%"
